Date,Revenue,Cost,Profit,Customer_Satisfaction,Customer_Satisfaction_Target,Customer_Satisfaction_Relative_Perf,Staff_Engagement,Staff_Engagement_Target,Staff_Engagement_Relative_Perf,IT_Upgrade,IT_Upgrade_Target,IT_Upgrade_Relative_Perf,IT_Issues,IT_Issues_Target,IT_Issues_Relative_Perf,Network_Issues,Network_Issues_Target,Network_Issues_Relative_Perf,Supply_Chain_Efficiency,Supply_Chain_Efficiency_Target,Supply_Chain_Efficiency_Relative_Perf,InStore_Automation,InStore_Automation_Target,InStore_Automation_Relative_Perf,Marketing_Spend,Marketing_Spend_Target,Marketing_Spend_Relative_Perf,Training_Hours,Training_Hours_Target,Training_Hours_Relative_Perf,Product_Quality,Product_Quality_Target,Product_Quality_Relative_Perf,Customer_Retention,Customer_Retention_Target,Customer_Retention_Relative_Perf,Website_Traffic,Website_Traffic_Target,Website_Traffic_Relative_Perf,Social_Media_Engagement,Social_Media_Engagement_Target,Social_Media_Engagement_Relative_Perf,Online_Sales,Online_Sales_Target,Online_Sales_Relative_Perf,Return_Rate,Return_Rate_Target,Return_Rate_Relative_Perf,Complaint_Volume,Complaint_Volume_Target,Complaint_Volume_Relative_Perf,Delivery_Times,Delivery_Times_Target,Delivery_Times_Relative_Perf,Inventory_Turnover,Inventory_Turnover_Target,Inventory_Turnover_Relative_Perf,New_Product_Launches,New_Product_Launches_Target,New_Product_Launches_Relative_Perf,Advertising_Reach,Advertising_Reach_Target,Advertising_Reach_Relative_Perf,Brand_Awareness,Brand_Awareness_Target,Brand_Awareness_Relative_Perf,Energy_Consumption,Energy_Consumption_Target,Energy_Consumption_Relative_Perf,CO2_Emissions,CO2_Emissions_Target,CO2_Emissions_Relative_Perf,Employee_Turnover,Employee_Turnover_Target,Employee_Turnover_Relative_Perf,Mobile_App_Usage,Mobile_App_Usage_Target,Mobile_App_Usage_Relative_Perf,Loyalty_Program_Engagement,Loyalty_Program_Engagement_Target,Loyalty_Program_Engagement_Relative_Perf,Tech_Support_Requests,Tech_Support_Requests_Target,Tech_Support_Requests_Relative_Perf,System_Downtime,System_Downtime_Target,System_Downtime_Relative_Perf,Customer_Lifetime_Value,Customer_Lifetime_Value_Target,Customer_Lifetime_Value_Relative_Perf,Conversion_Rate,Conversion_Rate_Target,Conversion_Rate_Relative_Perf,Net_Promoter_Score,Net_Promoter_Score_Target,Net_Promoter_Score_Relative_Perf,Email_Open_Rate,Email_Open_Rate_Target,Email_Open_Rate_Relative_Perf,Click_Through_Rate,Click_Through_Rate_Target,Click_Through_Rate_Relative_Perf,Store_Footfall,Store_Footfall_Target,Store_Footfall_Relative_Perf,Product_Availability,Product_Availability_Target,Product_Availability_Relative_Perf
2020-01-01,102483.57076505617,71325.82194870822,31157.748816347943,93.62161826982268,89.25418286198786,0.04893255719553341,78.01236635570785,80.77763115965897,-0.034233051455612735,62.467375688522196,58.09835922014702,0.07520034174837964,99.70054661855445,99.96675614155578,-0.0026629805074835267,84.94856198697212,57.129843933179664,0.48693845700558624,63.0154073031155,64.85384788982364,-0.028347440383666305,58.75386660798491,68.72898034674927,-0.1451369376999081,57.709754802889655,56.245195266210146,0.02603883815760095,96.48451181978342,97.55909054248522,-0.01101464473199288,75.42671518367702,78.08364794194722,-0.03402674988040452,92.51400785438256,91.23781567342115,0.01398753544834343,82.34686340274618,73.77793690625683,0.11614483754644887,88.29790369971877,91.81488867030632,-0.03830517056135107,61.745431463872926,53.11429743415489,0.16250114275573238,64.96205572995547,58.63880748469572,0.10783384786448919,68.84809869888406,53.630671568420205,0.28374485505090075,86.81329606769734,89.58844072348275,-0.03097659288826081,82.85007329129947,95.99489346193982,-0.13693249397533871,71.93082516975142,66.29134148482531,0.0850711957038467,92.42745873338171,83.38382463107435,0.10845789506922074,64.03005623997998,64.02378832861523,9.789972646710118e-05,73.26216667064544,87.84601813761523,-0.1660160787723292,67.90903883687567,69.47690655814989,-0.02256674626067256,92.70138420533372,93.82769106571472,-0.012003992079397474,71.96272823123454,84.51977204547293,-0.14856930526838757,94.50407791357617,95.9940810531798,-0.0155218230463416,63.68883305741641,56.142431804068366,0.1344152900195747,61.38022591518623,60.41753340593072,0.01593399225333173,57.468364421479606,56.03103925849463,0.02565230240249505,114.50971299701924,94.82053776545513,0.2076467366201464,66.76467130920916,56.44074896577168,0.1829161117209552,53.19549558279459,54.76774000425883,-0.028707491332342367,67.4175096165134,67.18579564071909,0.003448853639144411,76.23287360027555,90.17331195762512,-0.15459605569218254,82.48038459017395,93.16562735096458,-0.11469082605474454
2020-01-02,99313.67849414407,66726.80276767146,32586.875726472615,86.85520068552229,89.25518286198786,-0.02688899512061477,79.76104912293344,80.77663115965896,-0.012572720874161876,60.15503680718263,58.099359220147015,0.035382104288729815,106.93813660545891,99.96575614155577,0.06974768893889971,65.08151679817281,57.12884393317967,0.13920591276614896,71.18303425091464,64.85484788982365,0.09757460802068973,73.2974896093645,68.72798034674926,0.06648688408361432,51.380382802662766,56.246195266210144,-0.08650918414157181,107.37045573062571,97.55809054248522,0.10057971751576399,96.45037428223627,78.08464794194722,0.23520278088393531,111.83223474046653,91.23881567342116,0.22570896953284827,80.46425421480966,73.77693690625682,0.09064238214511318,87.0327716113703,91.81388867030631,-0.05207400675625983,41.46574082932537,53.11529743415489,-0.21932582829402497,48.10141153244347,58.639807484695716,-0.17971402711379364,44.62820189730256,53.6316715684202,-0.16787598461538783,79.84502591837968,89.58744072348274,-0.10874755129096322,68.62213852845844,95.99589346193983,-0.2851554784927801,49.90572283158173,66.29234148482531,-0.2471872057346862,91.3212630835127,83.38282463107434,0.09520471976767189,54.03928770766112,64.02478832861523,-0.15596303996668107,89.83349147234645,87.84501813761523,0.022636153727194245,67.43850737956517,69.4779065581499,-0.029353204199925695,96.43150579661673,93.82869106571472,0.027740072906687785,101.02353772731131,84.52077204547294,0.1952510049595824,112.27710912932983,95.9930810531798,0.1696375186366687,59.374752682432906,56.14143180406837,0.0575924192608538,76.61045505147773,60.41853340593072,0.2679959398676434,57.89514913487084,56.03203925849463,0.0332507954561686,112.82844996904998,94.81953776545512,0.18992828511927115,37.97995393981495,56.439748965771685,-0.32707082090588,53.02419713933968,54.76874000425883,-0.031852893909618846,74.563823385081,67.1867956407191,0.10979877331567499,101.828625096387,90.17431195762512,0.1292420522624946,95.73363041531636,93.16662735096459,0.0275528173267634
2020-01-03,103248.44269050346,74228.79713923881,29019.64555126465,85.3129098696361,89.25618286198785,-0.04417926989381819,75.95290905764381,80.77563115965897,-0.0597051614797376,44.673894251042825,58.10035922014702,-0.2310909114732014,96.4895067163672,99.96475614155578,-0.034764746689997704,49.73441609685481,57.12784393317966,-0.12941898953814315,59.75795060022627,64.85584788982364,-0.07860351002206635,88.22785869178048,68.72698034674927,0.2837441459910378,55.24126421242807,56.24719526621015,-0.01788411047024027,84.88657825234382,97.55709054248523,-0.1298779229647435,68.50699398766042,78.08564794194722,-0.12266855954641043,99.96055218030044,91.23981567342115,0.09558038278040612,66.77810946421087,73.77593690625683,-0.09485243746802874,73.71168076806703,91.81288867030632,-0.1971532337604524,63.085340748123485,53.116297434154895,0.18768332499693938,60.118560066769845,58.64080748469572,0.025200072193067833,54.93540125916781,53.63267156842021,0.024289852670972906,106.90996682692152,89.58644072348275,0.1933721885090793,94.51456951929256,95.99689346193982,-0.0154413740819119,53.40131278749253,66.2933414848253,-0.19446943552066673,81.45402865172804,83.38182463107435,-0.023120098269328013,61.75010278101247,64.02578832861522,-0.03554326478453792,77.68489350062198,87.84401813761524,-0.11564958949257204,68.9517482629716,69.47890655814989,-0.007587314212221811,82.70339569072911,93.82969106571471,-0.11857968675600959,71.13102431306447,84.52177204547293,-0.15842956682455972,79.9105827291663,95.9920810531798,-0.16752942688162295,74.22851070667558,56.14043180406836,0.32219344100763425,70.93004020542605,60.41953340593072,0.17395875484307582,52.51309955769404,56.03303925849463,-0.06281900370533564,100.23354474413856,94.81853776545513,0.05710915930889045,52.460829540646756,56.43874896577168,-0.07048206237770094,73.99573689271847,54.769740004258836,0.35103319619491785,72.0725141166832,67.18779564071909,0.07270246671113777,87.09176923172446,90.17531195762511,-0.034194977083635315,86.32213881467561,93.16762735096458,-0.07347496905230673
2020-01-04,107630.14928204013,69698.23560314722,37931.91367889292,87.73864924472292,89.25718286198786,-0.017013013054791772,94.15490278747816,80.77463115965897,0.16564943021988898,51.62634191630819,58.10135922014702,-0.11144347379731474,88.3982039708824,99.96375614155578,-0.11569745492852157,75.65144283531363,57.126843933179664,0.3242713517274276,53.777595627875016,64.85684788982364,-0.17082625231447632,77.0897979083957,68.72598034674927,0.12169804664040759,49.55267200245204,56.248195266210146,-0.11903534383760561,103.97787770560407,97.55609054248522,0.0658266144882281,97.27665349497404,78.08664794194722,0.2457527126442084,96.18216946140448,91.24081567342115,0.05415727327197459,64.22475987086204,73.77493690625683,-0.12945015524079473,97.55951901770251,91.81188867030632,0.06260224498850864,52.9116368445525,53.11729743415489,-0.003871819530301512,44.54675840627847,58.64180748469572,-0.24035836688860177,57.697102760212395,53.633671568420205,0.07576268923913762,80.02501175659393,89.58544072348275,-0.10671855705212573,97.19238733053778,95.99789346193982,0.012442917500804734,59.99337469523181,66.29434148482531,-0.09504531832533226,104.66913287834558,83.38082463107435,0.25531419653695187,75.95793264312292,64.02678832861523,0.1863461314547204,80.01609884635094,87.84301813761523,-0.08910121096935224,59.92524214720014,69.47990655814989,-0.13751694388007213,91.09917234911035,93.83069106571472,-0.029111143545679945,90.58834438352326,84.52277204547293,0.07176258174290681,101.03063745212795,95.9910810531798,0.05250025672860375,49.10867677364344,56.139431804068366,-0.12523737423924935,70.61933179556047,60.42053340593072,0.16879689427946468,39.71521261399053,56.03403925849463,-0.29123059591014944,107.40344446352358,94.81753776545513,0.13273817264904636,42.94581634343599,56.43774896577168,-0.23905865966621498,50.55323369742048,54.77074000425883,-0.07700290897129397,62.836527430459746,67.18879564071909,-0.06477669630413345,87.06061456956672,90.17631195762512,-0.03455117336715317,91.09991428782797,93.16862735096458,-0.022203966313078836
2020-01-05,98849.23312638332,70048.54886883454,28800.684257548783,77.86126581151579,89.25818286198786,-0.12768484283501635,90.8494379872863,80.77363115965896,0.12474128849935281,72.10147482246096,58.102359220147015,0.2409388498197117,112.77514267678558,99.96275614155577,0.12817160140208994,49.2919077186068,57.12584393317967,-0.1371347130334959,72.39798860376854,64.85784788982365,0.11625641243529389,59.0116025246281,68.72498034674926,-0.14133693124556287,40.90738565933793,56.249195266210144,-0.27274718392439473,107.51418809553066,97.55509054248522,0.10208690799900651,76.51079353002511,78.08764794194722,-0.020193391060957498,106.76023151910702,91.24181567342116,0.17008008588113177,68.49313050522336,73.77393690625682,-0.07158092169791186,99.66430543964208,91.81088867030631,0.08553905623915103,45.089915096928216,53.11829743415489,-0.15114155997146947,66.35131909753188,58.642807484695716,0.13144854319684293,55.7364671419788,53.6346715684202,0.039187255409542265,97.29673310950675,89.58444072348274,0.08608964150180136,90.54810172582842,95.99889346193983,-0.05677973505259682,50.56449634900268,66.29534148482531,-0.2372843216958668,93.67796651613695,83.37982463107434,0.12350879760935178,62.719799855241774,64.02778832861523,-0.02042845001392764,97.48803775804336,87.84201813761523,0.10981099734430588,65.0821060842344,69.4809065581499,-0.06330948589788563,97.5871247923704,93.83169106571472,0.04002308478087191,82.0162900612569,84.52377204547294,-0.02966599719268376,121.46014415647474,95.9900810531798,0.26534057294090824,45.759337147256105,56.13843180406837,-0.18488394355291,80.02665976284987,60.42153340593072,0.32447250593932797,60.42926501614296,56.03503925849463,0.07841925009416663,96.36656821041576,94.81653776545512,0.01634768028331624,47.96226774822044,56.436748965771685,-0.15015891901730433,55.863176175566885,54.77174000425883,0.019926994673223602,75.50313399709404,67.1897956407191,0.12372918055635224,92.61063307450168,90.17731195762512,0.026983739746201222,70.9494862635967,93.16962735096459,-0.2384912521294725
2020-01-06,98854.3152152541,72114.64326976967,26739.671945484428,96.44192693173245,89.25918286198785,0.08047064559005125,66.66835912141667,80.77263115965897,-0.17461696908651067,60.69662307305818,58.10335922014702,0.04463190919970006,112.12623001432658,99.96175614155578,0.12169127816786947,64.26788434028984,57.12484393317966,0.12504262445715508,66.14856896794261,64.85884788982364,0.019885044524840075,54.10155675634104,68.72398034674927,-0.2127703243704785,83.53519271917622,56.25019526621015,0.48506493753198304,94.95175184620973,97.55409054248523,-0.026675854203593502,74.64956302013736,78.08864794194722,-0.04404077945319966,81.60611989300416,91.24281567342115,-0.10561594038163967,66.38878985822805,73.77293690625683,-0.10009289798794109,101.1284368511364,91.80988867030632,0.10149830607347132,58.00728384818533,53.119297434154895,0.09201903357418158,46.45449177841789,58.64380748469572,-0.20785341588638967,52.56787398188055,53.63567156842021,-0.01990834747314614,84.53313104613875,89.58344072348275,-0.05637548230518179,110.50897673485952,95.99989346193982,0.15113645181983432,76.30257775991248,66.2963414848253,0.15093195266857254,83.75301331036867,83.37882463107435,0.004487814273587932,61.649362331475345,64.02878832861522,-0.03716181516551489,94.90786631586818,87.84101813761524,0.08045043566300351,82.01607287175771,69.48190655814989,0.18039468020524013,76.0514347276891,93.83269106571471,-0.18949958842779754,83.22127343261317,84.52477204547293,-0.015421498116061106,88.6750279876432,95.9890810531798,-0.07619671930690192,46.927470174590646,56.13743180406836,-0.16406097203773862,70.38432007124177,60.42253340593072,0.1648687352843312,45.44783613177423,56.03603925849463,-0.18895345329238827,90.95792445908187,94.81553776545513,-0.040685455119347964,51.73070259999829,56.43574896577168,-0.0833699641095754,65.65378803226213,54.772740004258836,0.1986580920939365,60.858660059524794,67.19079564071909,-0.0942411162245098,79.07222962283709,90.17831195762511,-0.12315691094336283,92.34125425299699,93.17062735096458,-0.008901658404031381
2020-01-07,107926.06407753695,70687.6483937905,37238.415683746454,81.24313243549813,89.26018286198786,-0.08981664802194636,91.62984435194642,80.77163115965897,0.13443102530422263,41.463197740374724,58.10435922014702,-0.2864012563450173,101.51587217919139,99.96075614155578,0.015557265647664699,56.66184562566701,57.123843933179664,-0.008087661398505875,41.22319248978237,64.85984788982364,-0.3644266240061566,60.938271210011905,68.72298034674927,-0.1132766521105279,42.61715279283501,56.251195266210146,-0.24237782697508387,97.88672398162181,97.55309054248522,0.0034200191637320876,82.08202970446212,78.08964794194722,0.05112562122809006,103.80215135579573,91.24381567342115,0.1376349245117415,76.14541810115213,73.77193690625683,0.03217322595055794,88.70103290870392,91.80888867030632,-0.033851360218104525,46.070133676628124,53.12029743415489,-0.13272071313730457,64.6813426542618,58.64480748469572,0.10293383896164052,41.2215087146873,53.636671568420205,-0.23146780906969266,95.79549756628796,89.58244072348275,0.06935574419079824,113.92069883313044,96.00089346193982,0.18666290203116748,77.69098664798425,66.29734148482531,0.17185674278910276,85.58193178698136,83.37782463107435,0.0264351722494515,65.45588375326702,64.02978832861523,0.022272374497519027,81.67648289993599,87.84001813761523,-0.07016773639576317,84.75738013910593,69.48290655814989,0.21983066537628088,81.03812426560174,93.83369106571472,-0.13636431280478817,95.45453720320322,84.52577204547293,0.12929506460882553,97.60876354888991,95.9880810531798,0.01688420560061217,50.39411540685856,56.136431804068366,-0.102292151685951,48.13899528692743,60.42353340593072,-0.20330717895086767,61.52868923325585,56.03703925849463,0.09800035918080272,93.04639865738079,94.81453776545513,-0.01864839664617912,68.97981216996412,56.43474896577168,0.22229324014183463,45.218077042569725,54.77374000425883,-0.17445701098639832,82.96969535237767,67.19179564071909,0.23481884300316222,105.38428331825972,90.17931195762512,0.16860819882701428,102.17004737369471,93.17162735096458,0.09657897236069872
2020-01-08,103872.17364576455,72845.40990173974,31026.763744024807,78.66168207214069,89.26118286198786,-0.11874703482515689,79.22689581241967,80.77063115965896,-0.019112582445812466,66.93768068692039,58.105359220147015,0.1520052811877449,87.331108604274,99.95975614155577,-0.12633731838439063,58.94413479630192,57.12284393317967,0.031883756790063424,74.81709131238136,64.86084788982365,0.1535015922004283,70.45027535577972,68.72198034674926,0.025149086221177473,58.06678533563554,56.252195266210144,0.03225812007581133,92.7572511822786,97.55209054248522,-0.0491515797718185,71.10451540383357,78.09064794194722,-0.0894618334234742,94.80092516865659,91.24481567342116,0.0389732772102174,74.55528197823281,73.77093690625682,0.010632169047448655,84.6325970079899,91.80788867030631,-0.078155502389166,60.01125689659834,53.12129743415489,0.1297023942418522,59.825099936418226,58.645807484695716,0.020108725624253018,44.74226238552527,53.6376715684202,-0.16584256778462034,83.29603161283849,89.58144072348274,-0.07016418869669513,98.87296795671597,96.00189346193983,0.02990643612580811,49.358448353790095,66.29834148482531,-0.2555100587985675,78.78832808368394,83.37682463107434,-0.05503323696595042,73.69210541495795,64.03078832861523,0.15088549334672327,80.27597554637127,87.83901813761523,-0.08610117407500074,79.92214353168438,69.4839065581499,0.1502252462561083,92.28362223944183,93.83469106571472,-0.016529801597435268,88.14497945017797,84.52677204547294,0.04280546053217958,92.49761127027057,95.98708105317979,-0.03635353575317028,49.14001782864614,56.13543180406837,-0.12461673047850759,65.80776149123574,60.42453340593072,0.08909010598626571,61.92910192413402,56.03803925849463,0.10512613830874501,108.53565743559513,94.81353776545512,0.1447274302123931,73.19093270463637,56.433748965771684,0.2969355048346741,69.86572998429611,54.77474000425883,0.2755100248556895,69.26203875703013,67.1927956407191,0.030795609805778928,93.4765648801832,90.18031195762512,0.036551802172817505,88.50109850250689,93.17262735096459,-0.050138425643626916
2020-01-09,97692.62807032524,70845.37249560548,26847.255574719762,89.11863819634637,89.26218286198785,-0.001608124079414751,72.16051585372539,80.76963115965897,-0.10658851826270906,42.113711959619216,58.10635922014702,-0.2752305853467193,87.66349362938192,99.95875614155578,-0.12300335645195531,59.31014111477739,57.12184393317966,0.03830928819730619,65.58258181118818,64.86184788982364,0.011111831451191498,66.22181649592316,68.72098034674927,-0.03636682477775983,38.53291698196973,56.25319526621015,-0.3150092754799395,94.45067029990571,97.55109054248523,-0.031782527753795115,59.2324952120424,78.09164794194722,-0.24150025293261293,105.81718378761683,91.24581567342115,0.15969354875787636,76.56231444901034,73.76993690625683,0.03785251363711925,87.10180661611457,91.80688867030632,-0.05124977136616049,57.9818141437346,53.122297434154895,0.0914779093581764,69.07486332464364,58.64680748469572,0.17781114245083493,63.602991000636244,53.63867156842021,0.18576745360864855,86.04130817411651,89.58044072348275,-0.039507871593206956,100.23574283498569,96.00289346193982,0.04409085206087014,69.1981129580719,66.2993414848253,0.04372247760424698,87.30954154265741,83.37582463107435,0.04718054578757302,82.0637357110314,64.03178832861522,0.28160930458282807,94.30754117792726,87.83801813761524,0.07365288035274507,77.18605290305595,69.48490655814989,0.11083193065045284,85.50508736059484,93.83569106571471,-0.08877862581398593,72.00996836551468,84.52777204547293,-0.14809101644396963,104.96936705579502,95.9860810531798,0.09358946530630985,64.23140532926634,56.13443180406836,0.14424254891293195,76.65711503997882,60.42553340593072,0.26862123872381044,56.5689141555493,56.03903925849463,0.009455460051884234,102.75687059100545,94.81253776545513,0.08378989754712408,63.81506063413721,56.43274896577168,0.13081609178463283,55.03691005938826,54.775740004258836,0.004767987709689001,75.85261865647647,67.19379564071909,0.1288634305175369,93.19579346593949,90.18131195762511,0.033426897911297146,97.65297301343793,93.17362735096458,0.048075252513252904
2020-01-10,102757.80021792982,68144.6878760787,34613.11234185113,87.961956565089,89.26318286198786,-0.014577413163842935,60.97657256725233,80.76863115965897,-0.24504635411342784,55.037154244019504,58.10735922014702,-0.052836766587441304,101.0300490257473,99.95775614155578,0.010727460535158394,54.64515966906371,57.120843933179664,-0.04334117099201172,72.56658718056427,64.86284788982364,0.11876967387904766,82.33856135124267,68.71998034674927,0.19817498398248046,36.283720900030396,56.25419526621015,-0.3550041782959304,105.73129303856915,97.55009054248522,0.08386668275331668,76.9995609761395,78.09264794194722,-0.013997309537004008,86.02545802125276,91.24681567342115,-0.0572223547050234,65.360808890659,73.76893690625683,-0.11397924883047456,86.65087278501909,91.80588867030632,-0.056151255218496295,50.86366285716204,53.12329743415489,-0.04253566111541959,57.1345767758532,58.64780748469572,-0.02580199966106835,47.66589698048607,53.639671568420205,-0.11136858994959124,93.61388000920753,89.57944072348275,0.045037558318525885,84.47841030359785,96.00389346193982,-0.12005224728631636,62.26497023403637,66.30034148482531,-0.06086501457481255,89.30557496834348,83.37482463107435,0.07113358694920363,52.45990505304074,64.03278832861523,-0.180733708115015,84.82640998256475,87.83701813761523,-0.03427493577176907,84.962118017245,69.48590655814989,0.22272446638000912,89.20539242522969,93.83669106571472,-0.04935488014215768,79.30588920810771,84.52877204547293,-0.061788225606253064,75.97851700522708,95.9850810531798,-0.20843410067933618,37.05330206033739,56.133431804068366,-0.3399067031983623,45.24428264959609,60.42653340593072,-0.2512513940580369,45.38459358452228,56.04003925849463,-0.19013986811861813,102.1462380892754,94.81153776545513,0.07736084127192262,57.44203198681833,56.43174896577168,0.01790274162261792,58.89234828214557,54.77674000425883,0.07513423174812432,62.54574896220646,67.1947956407191,-0.06918760053041037,89.24043221457143,90.18231195762512,-0.010444173836397768,101.90658116979604,93.17462735096458,0.09371600474387151
